Time [s], Analyzer Name, Decoded Protocol Result
3.364527000000000,LIN,Inter-Byte Space
3.364603375000000,LIN,!CHK!
3.372787750000000,LIN,Header Break
3.373489750000000,LIN,Inter-Byte Space
3.373566000000000,LIN,Header Sync
3.374060000000000,LIN,Inter-Byte Space
3.374292375000000,LIN,Protected ID: 60
3.374786375000000,LIN,Inter-Byte Space
3.375174375000000,LIN,Data 0: 1
3.375668375000000,LIN,Inter-Byte Space
3.375693250000000,LIN,Data 1: 6
3.376187250000000,LIN,Inter-Byte Space
3.376212125000000,LIN,Data 2: 13
3.376706125000000,LIN,Inter-Byte Space
3.376731000000000,LIN,Data 3: 0
3.377225000000000,LIN,Inter-Byte Space
3.377249875000000,LIN,Data 4: 255
3.377743875000000,LIN,Inter-Byte Space
3.377768750000000,LIN,Data 5: 255
3.378262750000000,LIN,Inter-Byte Space
3.378287625000000,LIN,Data 6: 255
3.378781625000000,LIN,Inter-Byte Space
3.378806500000000,LIN,Data 7: 255
3.379300500000000,LIN,Inter-Byte Space
3.379325375000000,LIN,!CHK!
3.382750250000000,LIN,Header Break
3.383452250000000,LIN,Inter-Byte Space
3.383528625000000,LIN,Header Sync
3.384022625000000,LIN,Inter-Byte Space
3.384307000000000,LIN,Protected ID: 61
3.384801000000000,LIN,Inter-Byte Space
3.385050625000000,LIN,Data 0: 13
3.385544625000000,LIN,Inter-Byte Space
3.385621125000000,LIN,Data 1: 198
3.386115125000000,LIN,Inter-Byte Space
3.386191500000000,LIN,Data 2: 255
3.386685500000000,LIN,Inter-Byte Space
3.386762000000000,LIN,Data 3: 255
3.387256000000000,LIN,Inter-Byte Space
3.387332500000000,LIN,Data 4: 255
3.387826500000000,LIN,Inter-Byte Space
3.387902875000000,LIN,Data 5: 255
3.388396875000000,LIN,Inter-Byte Space
3.388473375000000,LIN,Data 6: 255
3.388967375000000,LIN,Inter-Byte Space
3.389043875000000,LIN,Data 7: 255
3.389537875000000,LIN,Inter-Byte Space
3.389614250000000,LIN,!CHK!
3.397745500000000,LIN,Header Break
3.398447500000000,LIN,Inter-Byte Space
3.398523875000000,LIN,Header Sync
3.399017875000000,LIN,Inter-Byte Space
3.399250250000000,LIN,Protected ID: 60
3.399744250000000,LIN,Inter-Byte Space
3.400132250000000,LIN,Data 0: 1
3.400626250000000,LIN,Inter-Byte Space
3.400651125000000,LIN,Data 1: 6
3.401145125000000,LIN,Inter-Byte Space
3.401170125000000,LIN,Data 2: 10
3.401664125000000,LIN,Inter-Byte Space
3.401689000000000,LIN,Data 3: 0
3.402183000000000,LIN,Inter-Byte Space
3.402207875000000,LIN,Data 4: 255
3.402701875000000,LIN,Inter-Byte Space
3.402726750000000,LIN,Data 5: 255
3.403220750000000,LIN,Inter-Byte Space
3.403245625000000,LIN,Data 6: 255
3.403739625000000,LIN,Inter-Byte Space
3.403764625000000,LIN,Data 7: 255
3.404258625000000,LIN,Inter-Byte Space
3.404283500000000,LIN,!CHK!
3.407656375000000,LIN,Header Break
3.408358375000000,LIN,Inter-Byte Space
3.408434625000000,LIN,Header Sync
3.408928625000000,LIN,Inter-Byte Space
3.409005375000000,LIN,Protected ID: 61
3.409499375000000,LIN,Inter-Byte Space
3.409697125000000,LIN,Data 0: 10
3.410191125000000,LIN,Inter-Byte Space
3.410267500000000,LIN,Data 1: 0
3.410761500000000,LIN,Inter-Byte Space
3.410837875000000,LIN,Data 2: 255
3.411331875000000,LIN,Inter-Byte Space
3.411408250000000,LIN,Data 3: 255
3.411902250000000,LIN,Inter-Byte Space
3.411978625000000,LIN,Data 4: 255
3.412472625000000,LIN,Inter-Byte Space
3.412549125000000,LIN,Data 5: 255
3.413043125000000,LIN,Inter-Byte Space
3.413119500000000,LIN,Data 6: 255
3.413613500000000,LIN,Inter-Byte Space
3.413689875000000,LIN,Data 7: 255
3.414183875000000,LIN,Inter-Byte Space
3.414260250000000,LIN,!CHK!
3.422652500000000,LIN,Header Break
3.423354500000000,LIN,Inter-Byte Space
3.423430875000000,LIN,Header Sync
3.423924875000000,LIN,Inter-Byte Space
3.424209375000000,LIN,Protected ID: 60
3.424703375000000,LIN,Inter-Byte Space
3.425091500000000,LIN,Data 0: 1
3.425585500000000,LIN,Inter-Byte Space
3.425610375000000,LIN,Data 1: 6
3.426104375000000,LIN,Inter-Byte Space
3.426129125000000,LIN,Data 2: 11
3.426623125000000,LIN,Inter-Byte Space
3.426648000000000,LIN,Data 3: 0
3.427142000000000,LIN,Inter-Byte Space
3.427166875000000,LIN,Data 4: 255
3.427660875000000,LIN,Inter-Byte Space
3.427685750000000,LIN,Data 5: 255
3.428179750000000,LIN,Inter-Byte Space
